Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV), QoS Constraints Removed
0,22,2.7225,0.33369999999,1.4210854715202004e-14
1,22,2.7225,0.33369999999,1.4210854715202004e-14
2,22,2.7225,0.33379999999,1.4210854715202004e-14
3,22,2.7225,0.3352,1.4210854715202004e-14
4,22,2.7225,0.334,1.4210854715202004e-14
5,22,2.7225,0.3339,1.4210854715202004e-14
6,22,2.7225,0.33330000003,1.4210854715202004e-14
7,22,2.7225,0.33379999999,1.4210854715202004e-14
8,22,2.7225,0.33379999999,1.4210854715202004e-14
9,22,2.7225,0.33300000001,1.4210854715202004e-14
